State,County,Tract,BLKGRP,Geography,Pop_Total,NH_White,NH_Black,NH_AmInd_A,NH_Asian,NH_Native_,NH_Some_Ot,NH_Two_Mor,Hispanic,Households,Housing_Un,Occupied,Vacant,MHI_ACS,Count_Affe,Children_U,SeniorCiti,Count_Af_1,Shape_Leng,Shape_Area
48,157,673003,1,"Block Group 1, Census Tract 6730.03, Fort Bend County, Texas",4474.0,2426.0,163.0,0.0,902.0,0.0,158.0,0.0,825.0,1369.0,1488.0,1369.0,119.0,201133.0,0,125.0,410.0,0,26027.8884385,41204515.124
48,157,673003,2,"Block Group 2, Census Tract 6730.03, Fort Bend County, Texas",8266.0,4490.0,311.0,0.0,2201.0,0.0,0.0,161.0,1103.0,2442.0,2442.0,2442.0,0.0,130400.0,0,708.0,261.0,0,30440.6790113,50214977.57
48,157,673101,1,"Block Group 1, Census Tract 6731.01, Fort Bend County, Texas",39961.0,21610.0,2498.0,509.0,7830.0,0.0,0.0,373.0,7141.0,11791.0,12127.0,11791.0,336.0,144291.0,0,4208.0,1843.0,0,124510.653594,400367767.517
48,157,673101,2,"Block Group 2, Census Tract 6731.01, Fort Bend County, Texas",10570.0,5206.0,1236.0,20.0,1665.0,0.0,0.0,205.0,2238.0,3105.0,3105.0,3105.0,0.0,116953.0,0,818.0,449.0,0,35585.5947005,72726838.3447
48,157,673101,3,"Block Group 3, Census Tract 6731.01, Fort Bend County, Texas",3281.0,2207.0,12.0,0.0,404.0,0.0,0.0,96.0,562.0,1127.0,1260.0,1127.0,133.0,126888.0,0,86.0,259.0,0,42917.1710734,79381656.6035
48,157,673102,1,"Block Group 1, Census Tract 6731.02, Fort Bend County, Texas",11732.0,7004.0,231.0,0.0,1961.0,0.0,0.0,547.0,1989.0,3945.0,3945.0,3945.0,0.0,133287.0,0,718.0,1093.0,0,43523.9271322,66117176.4213
48,157,673102,2,"Block Group 2, Census Tract 6731.02, Fort Bend County, Texas",5356.0,3309.0,558.0,0.0,531.0,0.0,33.0,71.0,854.0,1499.0,1499.0,1499.0,0.0,150221.0,0,131.0,182.0,0,28633.2872947,50945679.04
48,157,673200,1,"Block Group 1, Census Tract 6732, Fort Bend County, Texas",880.0,636.0,8.0,0.0,6.0,0.0,0.0,0.0,230.0,325.0,378.0,325.0,53.0,88325.0,0,37.0,108.0,0,114304.151799,254086499.543
48,157,673200,2,"Block Group 2, Census Tract 6732, Fort Bend County, Texas",9120.0,6326.0,546.0,3.0,522.0,0.0,47.0,335.0,1341.0,2885.0,3141.0,2885.0,256.0,141013.0,0,908.0,444.0,0,153731.053062,1073806294.59
48,157,673300,1,"Block Group 1, Census Tract 6733, Fort Bend County, Texas",3752.0,3103.0,197.0,17.0,36.0,0.0,0.0,124.0,275.0,1457.0,1487.0,1457.0,30.0,131027.0,0,172.0,853.0,0,145388.133288,550144068.141
48,157,673300,2,"Block Group 2, Census Tract 6733, Fort Bend County, Texas",1474.0,1084.0,16.0,2.0,0.0,0.0,42.0,20.0,310.0,532.0,532.0,532.0,0.0,151250.0,0,24.0,237.0,0,183251.93751,811969347.309
48,157,673400,1,"Block Group 1, Census Tract 6734, Fort Bend County, Texas",13275.0,8124.0,1320.0,31.0,1281.0,0.0,0.0,232.0,2287.0,3917.0,4477.0,3917.0,560.0,122736.0,0,1671.0,1043.0,0,106498.30469,671408946.463
48,157,673400,2,"Block Group 2, Census Tract 6734, Fort Bend County, Texas",5683.0,3403.0,944.0,0.0,124.0,0.0,0.0,196.0,1016.0,2032.0,2105.0,2032.0,73.0,85247.0,0,391.0,337.0,0,107528.05894,289962080.819
48,157,673500,1,"Block Group 1, Census Tract 6735, Fort Bend County, Texas",3730.0,2501.0,260.0,0.0,227.0,0.0,0.0,177.0,565.0,1305.0,1407.0,1305.0,102.0,122240.0,0,150.0,435.0,0,43518.3091898,82956134.2854
48,157,673500,2,"Block Group 2, Census Tract 6735, Fort Bend County, Texas",2428.0,1759.0,45.0,0.0,34.0,0.0,0.0,131.0,459.0,1114.0,1287.0,1114.0,173.0,126368.0,0,144.0,215.0,0,22061.2713949,15695310.3186
48,157,673500,3,"Block Group 3, Census Tract 6735, Fort Bend County, Texas",1557.0,1129.0,157.0,0.0,76.0,0.0,0.0,0.0,195.0,536.0,536.0,536.0,0.0,151029.0,0,30.0,123.0,0,18937.2086033,12925570.0934
48,157,673600,1,"Block Group 1, Census Tract 6736, Fort Bend County, Texas",1955.0,1449.0,0.0,0.0,0.0,0.0,0.0,44.0,462.0,615.0,615.0,615.0,0.0,98315.0,0,151.0,254.0,0,29772.1598515,38166982.0717
48,157,673600,2,"Block Group 2, Census Tract 6736, Fort Bend County, Texas",1710.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,588.0,650.0,588.0,62.0,108750.0,0,28.0,211.0,0,24299.2768388,20500164.5442
48,157,673600,3,"Block Group 3, Census Tract 6736, Fort Bend County, Texas",1821.0,1307.0,0.0,0.0,37.0,0.0,0.0,0.0,477.0,772.0,803.0,772.0,31.0,82652.0,0,118.0,340.0,0,25573.2738779,26936559.3867
48,157,673600,4,"Block Group 4, Census Tract 6736, Fort Bend County, Texas",1786.0,1489.0,0.0,0.0,11.0,0.0,0.0,13.0,273.0,546.0,568.0,546.0,22.0,107885.0,0,65.0,147.0,0,10749.6506878,7294532.53585
48,157,673700,1,"Block Group 1, Census Tract 6737, Fort Bend County, Texas",2322.0,865.0,802.0,0.0,0.0,0.0,0.0,12.0,643.0,4.0,4.0,4.0,0.0,0.0,0,0.0,68.0,0,54418.0553878,96625189.1627
48,157,673800,1,"Block Group 1, Census Tract 6738, Fort Bend County, Texas",2965.0,925.0,183.0,0.0,1393.0,0.0,0.0,30.0,434.0,830.0,939.0,830.0,109.0,89926.0,0,141.0,210.0,0,16506.2105092,15996799.7853
48,157,673800,2,"Block Group 2, Census Tract 6738, Fort Bend County, Texas",2930.0,292.0,222.0,0.0,2102.0,0.0,0.0,103.0,211.0,780.0,808.0,780.0,28.0,84625.0,0,131.0,230.0,0,45103.905399,63923016.3442
48,157,673800,3,"Block Group 3, Census Tract 6738, Fort Bend County, Texas",2542.0,801.0,497.0,0.0,1094.0,0.0,0.0,0.0,150.0,704.0,732.0,704.0,28.0,131500.0,0,71.0,211.0,0,20849.7299304,11722220.7725
48,157,673800,4,"Block Group 4, Census Tract 6738, Fort Bend County, Texas",1191.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,348.0,400.0,348.0,52.0,72500.0,0,146.0,68.0,0,52790.9867803,70776567.4582
48,157,673901,1,"Block Group 1, Census Tract 6739.01, Fort Bend County, Texas",1977.0,607.0,4.0,0.0,1291.0,0.0,0.0,47.0,28.0,587.0,625.0,587.0,38.0,173047.0,0,29.0,105.0,0,21077.4503606,18546988.3239
48,157,673901,2,"Block Group 2, Census Tract 6739.01, Fort Bend County, Texas",2560.0,972.0,195.0,0.0,1070.0,0.0,0.0,73.0,250.0,713.0,713.0,713.0,0.0,196518.0,0,106.0,275.0,0,29718.0664255,20092457.0649
48,157,673901,3,"Block Group 3, Census Tract 6739.01, Fort Bend County, Texas",3096.0,2157.0,192.0,0.0,657.0,0.0,0.0,62.0,28.0,920.0,920.0,920.0,0.0,170682.0,0,0.0,237.0,0,19215.2730035,13621230.0145
48,157,673901,4,"Block Group 4, Census Tract 6739.01, Fort Bend County, Texas",1275.0,674.0,88.0,0.0,370.0,0.0,0.0,0.0,143.0,380.0,380.0,380.0,0.0,141029.0,0,29.0,111.0,0,15838.9133305,6867282.05925
48,157,673902,1,"Block Group 1, Census Tract 6739.02, Fort Bend County, Texas",8115.0,968.0,432.0,21.0,6177.0,0.0,52.0,158.0,307.0,2267.0,2267.0,2267.0,0.0,159196.0,0,661.0,521.0,0,40997.3869235,76951524.1478
48,157,673902,2,"Block Group 2, Census Tract 6739.02, Fort Bend County, Texas",2129.0,466.0,118.0,0.0,1315.0,0.0,21.0,114.0,95.0,663.0,728.0,663.0,65.0,115625.0,0,131.0,88.0,0,20767.8742595,19959461.4803
48,157,674000,1,"Block Group 1, Census Tract 6740, Fort Bend County, Texas",2650.0,1589.0,98.0,0.0,684.0,0.0,0.0,28.0,251.0,821.0,821.0,821.0,0.0,119188.0,0,184.0,115.0,0,13636.3205839,12299058.201
48,157,674000,2,"Block Group 2, Census Tract 6740, Fort Bend County, Texas",2885.0,1183.0,71.0,0.0,1335.0,0.0,0.0,21.0,275.0,1290.0,1488.0,1290.0,198.0,70662.0,0,62.0,732.0,0,29157.4668382,28947912.6142
48,157,674000,3,"Block Group 3, Census Tract 6740, Fort Bend County, Texas",2302.0,865.0,130.0,0.0,906.0,0.0,0.0,37.0,364.0,919.0,919.0,919.0,0.0,75188.0,0,67.0,334.0,0,14113.3557188,11287638.9461
48,157,674100,1,"Block Group 1, Census Tract 6741, Fort Bend County, Texas",1923.0,1170.0,148.0,16.0,375.0,0.0,25.0,0.0,189.0,731.0,731.0,731.0,0.0,105114.0,0,21.0,241.0,0,17723.1930669,13263630.8194
48,157,674100,2,"Block Group 2, Census Tract 6741, Fort Bend County, Texas",1912.0,749.0,25.0,1.0,661.0,0.0,12.0,23.0,441.0,657.0,673.0,657.0,16.0,68565.0,0,15.0,284.0,0,12686.7610125,7136061.27294
48,157,674100,3,"Block Group 3, Census Tract 6741, Fort Bend County, Texas",1769.0,965.0,346.0,0.0,292.0,0.0,0.0,54.0,112.0,657.0,671.0,657.0,14.0,89125.0,0,155.0,137.0,0,16375.4208109,12985768.779
48,157,674100,4,"Block Group 4, Census Tract 6741, Fort Bend County, Texas",1385.0,963.0,0.0,0.0,312.0,0.0,0.0,29.0,81.0,458.0,458.0,458.0,0.0,137763.0,0,152.0,84.0,0,17735.0320755,11293456.6034
48,157,674200,1,"Block Group 1, Census Tract 6742, Fort Bend County, Texas",1373.0,585.0,66.0,0.0,661.0,0.0,0.0,10.0,51.0,462.0,487.0,462.0,25.0,145132.0,0,63.0,162.0,0,13010.6378882,10647055.7318
48,157,670200,1,"Block Group 1, Census Tract 6702, Fort Bend County, Texas",985.0,25.0,770.0,0.0,46.0,0.0,0.0,0.0,144.0,262.0,262.0,262.0,0.0,0.0,16,69.0,121.0,16,11115.4279005,6706271.01541
48,157,670902,2,"Block Group 2, Census Tract 6709.02, Fort Bend County, Texas",1746.0,83.0,187.0,0.0,0.0,0.0,0.0,0.0,1476.0,431.0,495.0,431.0,64.0,0.0,0,145.0,159.0,0,27416.6987452,35924107.5333
48,157,674200,2,"Block Group 2, Census Tract 6742, Fort Bend County, Texas",1455.0,686.0,34.0,0.0,652.0,0.0,25.0,0.0,58.0,441.0,441.0,441.0,0.0,179653.0,0,102.0,125.0,0,16478.6310537,13396741.124
48,157,674200,3,"Block Group 3, Census Tract 6742, Fort Bend County, Texas",1464.0,885.0,19.0,0.0,405.0,0.0,0.0,28.0,127.0,470.0,518.0,470.0,48.0,225833.0,0,40.0,193.0,0,27760.8314499,28672821.4116
48,157,674200,4,"Block Group 4, Census Tract 6742, Fort Bend County, Texas",1262.0,801.0,0.0,0.0,430.0,0.0,0.0,0.0,31.0,428.0,428.0,428.0,0.0,225595.0,0,104.0,146.0,0,19199.1130188,11738688.8965
48,157,674300,1,"Block Group 1, Census Tract 6743, Fort Bend County, Texas",1468.0,672.0,158.0,0.0,246.0,0.0,0.0,11.0,381.0,448.0,534.0,448.0,86.0,87549.0,0,115.0,133.0,0,11699.4542974,6275056.07306
48,157,674300,2,"Block Group 2, Census Tract 6743, Fort Bend County, Texas",2545.0,660.0,275.0,0.0,1417.0,0.0,0.0,20.0,173.0,689.0,736.0,689.0,47.0,149563.0,0,86.0,211.0,0,19886.5532967,16332683.165
48,157,674300,3,"Block Group 3, Census Tract 6743, Fort Bend County, Texas",4983.0,1223.0,968.0,43.0,2092.0,0.0,0.0,354.0,303.0,1510.0,1581.0,1510.0,71.0,151231.0,0,260.0,481.0,0,37051.08119,61125804.1883
48,157,674400,1,"Block Group 1, Census Tract 6744, Fort Bend County, Texas",6372.0,1160.0,146.0,76.0,4159.0,0.0,16.0,85.0,730.0,1597.0,1646.0,1597.0,49.0,175760.0,0,367.0,634.0,0,80981.3803126,147282164.884
48,157,674400,2,"Block Group 2, Census Tract 6744, Fort Bend County, Texas",1299.0,1026.0,67.0,0.0,104.0,0.0,0.0,35.0,67.0,456.0,456.0,456.0,0.0,160500.0,0,10.0,175.0,0,15760.6054062,10896046.7044
48,157,674400,3,"Block Group 3, Census Tract 6744, Fort Bend County, Texas",6341.0,2268.0,262.0,0.0,3519.0,0.0,16.0,5.0,271.0,1754.0,1899.0,1754.0,145.0,141653.0,0,547.0,346.0,0,106862.823419,177539001.719
48,157,674501,1,"Block Group 1, Census Tract 6745.01, Fort Bend County, Texas",9736.0,2944.0,3034.0,0.0,2464.0,14.0,0.0,443.0,837.0,2885.0,3008.0,2885.0,123.0,115160.0,0,704.0,733.0,0,87234.1379249,253849299.848
48,157,674502,1,"Block Group 1, Census Tract 6745.02, Fort Bend County, Texas",15892.0,7341.0,3546.0,0.0,1419.0,0.0,6.0,341.0,3239.0,4503.0,4546.0,4503.0,43.0,113714.0,0,1496.0,1080.0,0,122766.494964,675554817.222
48,157,674502,2,"Block Group 2, Census Tract 6745.02, Fort Bend County, Texas",2999.0,2293.0,76.0,0.0,331.0,0.0,0.0,0.0,299.0,895.0,895.0,895.0,0.0,183533.0,0,65.0,280.0,0,50755.1252862,75298412.7396
48,157,674601,1,"Block Group 1, Census Tract 6746.01, Fort Bend County, Texas",2365.0,1682.0,214.0,0.0,298.0,0.0,32.0,27.0,112.0,866.0,977.0,866.0,111.0,157344.0,0,116.0,505.0,0,24804.8889927,25165636.1939
48,157,674601,2,"Block Group 2, Census Tract 6746.01, Fort Bend County, Texas",1075.0,786.0,10.0,0.0,58.0,0.0,0.0,3.0,218.0,400.0,400.0,400.0,0.0,107500.0,0,60.0,210.0,0,16207.2927907,10602587.1679
48,157,674602,1,"Block Group 1, Census Tract 6746.02, Fort Bend County, Texas",4065.0,2445.0,389.0,0.0,267.0,0.0,0.0,154.0,810.0,1253.0,1293.0,1253.0,40.0,145133.0,0,513.0,310.0,0,158033.061268,275088438.346
48,157,674602,2,"Block Group 2, Census Tract 6746.02, Fort Bend County, Texas",3774.0,2563.0,49.0,0.0,538.0,0.0,0.0,18.0,606.0,1192.0,1219.0,1192.0,27.0,141948.0,0,326.0,384.0,0,32640.9052947,37790785.6621
48,157,674603,1,"Block Group 1, Census Tract 6746.03, Fort Bend County, Texas",1211.0,763.0,4.0,0.0,51.0,0.0,0.0,9.0,384.0,422.0,422.0,422.0,0.0,107404.0,0,66.0,336.0,0,13893.1877456,6930800.55204
48,157,674603,2,"Block Group 2, Census Tract 6746.03, Fort Bend County, Texas",2159.0,954.0,264.0,0.0,0.0,0.0,0.0,15.0,926.0,675.0,707.0,675.0,32.0,74011.0,0,30.0,114.0,0,12388.468635,8910766.32891
48,157,674603,3,"Block Group 3, Census Tract 6746.03, Fort Bend County, Texas",2760.0,1364.0,337.0,0.0,87.0,0.0,0.0,111.0,861.0,918.0,926.0,918.0,8.0,75522.0,0,162.0,244.0,0,14319.6910772,11742990.7873
48,157,674604,1,"Block Group 1, Census Tract 6746.04, Fort Bend County, Texas",4952.0,988.0,1358.0,8.0,1385.0,0.0,0.0,29.0,1184.0,1389.0,1400.0,1389.0,11.0,81690.0,0,371.0,497.0,0,43052.04846,83066596.8453
48,157,674700,1,"Block Group 1, Census Tract 6747, Fort Bend County, Texas",4650.0,693.0,1201.0,0.0,1972.0,0.0,0.0,55.0,729.0,1127.0,1127.0,1127.0,0.0,90828.0,0,419.0,259.0,0,32430.3302708,52916592.5732
48,157,674700,3,"Block Group 3, Census Tract 6747, Fort Bend County, Texas",8067.0,3664.0,1486.0,62.0,834.0,0.0,50.0,106.0,1865.0,2662.0,2920.0,2662.0,258.0,96417.0,0,457.0,1219.0,0,70485.7157219,174004959.786
48,157,674800,1,"Block Group 1, Census Tract 6748, Fort Bend County, Texas",1059.0,96.0,694.0,0.0,0.0,0.0,0.0,0.0,269.0,430.0,524.0,430.0,94.0,32059.0,0,101.0,150.0,0,16932.4268006,11166071.6846
48,157,674800,2,"Block Group 2, Census Tract 6748, Fort Bend County, Texas",503.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,284.0,295.0,284.0,11.0,40000.0,0,0.0,244.0,0,16453.5545171,7765767.35095
48,157,674800,3,"Block Group 3, Census Tract 6748, Fort Bend County, Texas",760.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,283.0,316.0,283.0,33.0,66477.0,0,34.0,174.0,0,15166.3629117,7178652.53494
48,157,674800,4,"Block Group 4, Census Tract 6748, Fort Bend County, Texas",2482.0,114.0,368.0,0.0,0.0,0.0,0.0,0.0,2000.0,809.0,924.0,809.0,115.0,30210.0,0,277.0,132.0,0,10421.073324,6566515.04657
48,157,674800,5,"Block Group 5, Census Tract 6748, Fort Bend County, Texas",759.0,311.0,30.0,0.0,0.0,0.0,0.0,0.0,418.0,319.0,357.0,319.0,38.0,19983.0,0,139.0,34.0,0,12125.2859029,9310043.32712
48,157,674900,1,"Block Group 1, Census Tract 6749, Fort Bend County, Texas",1106.0,25.0,95.0,0.0,1.0,0.0,0.0,0.0,985.0,361.0,361.0,361.0,0.0,26278.0,0,116.0,82.0,0,21742.4016134,11924678.7172
48,157,674900,2,"Block Group 2, Census Tract 6749, Fort Bend County, Texas",728.0,56.0,186.0,0.0,0.0,0.0,0.0,0.0,486.0,233.0,278.0,233.0,45.0,31985.0,0,21.0,92.0,0,10520.6565441,6834935.88883
48,157,674900,3,"Block Group 3, Census Tract 6749, Fort Bend County, Texas",2463.0,274.0,316.0,0.0,0.0,13.0,0.0,36.0,1824.0,595.0,668.0,595.0,73.0,29243.0,0,290.0,240.0,0,48751.5544024,83749528.1012
48,157,674900,4,"Block Group 4, Census Tract 6749, Fort Bend County, Texas",1688.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,1359.0,445.0,445.0,445.0,0.0,32768.0,0,238.0,188.0,0,12368.075023,6286154.70234
48,157,675000,1,"Block Group 1, Census Tract 6750, Fort Bend County, Texas",1371.0,68.0,292.0,14.0,0.0,0.0,0.0,0.0,997.0,464.0,568.0,464.0,104.0,24949.0,0,109.0,199.0,0,21192.8150674,14057548.3269
48,157,675000,2,"Block Group 2, Census Tract 6750, Fort Bend County, Texas",1882.0,219.0,259.0,8.0,22.0,0.0,0.0,0.0,1374.0,488.0,554.0,488.0,66.0,43462.0,0,151.0,128.0,0,29490.5773985,30622075.4082
48,157,675100,1,"Block Group 1, Census Tract 6751, Fort Bend County, Texas",2319.0,472.0,18.0,0.0,75.0,0.0,0.0,0.0,1754.0,647.0,647.0,647.0,0.0,37114.0,0,266.0,162.0,0,11037.9151544,6471586.63706
48,157,675100,2,"Block Group 2, Census Tract 6751, Fort Bend County, Texas",1412.0,455.0,212.0,0.0,0.0,0.0,0.0,0.0,745.0,447.0,447.0,447.0,0.0,53224.0,0,13.0,219.0,0,11608.8115209,6825854.43305
48,157,675100,3,"Block Group 3, Census Tract 6751, Fort Bend County, Texas",1112.0,567.0,57.0,0.0,0.0,0.0,0.0,0.0,488.0,409.0,409.0,409.0,0.0,74922.0,0,91.0,122.0,0,10492.8962207,6559778.06962
48,157,675100,4,"Block Group 4, Census Tract 6751, Fort Bend County, Texas",5691.0,1441.0,1075.0,0.0,555.0,0.0,0.0,234.0,2386.0,1923.0,2041.0,1923.0,118.0,54827.0,0,378.0,661.0,0,37808.4518124,64052203.5759
48,157,675200,1,"Block Group 1, Census Tract 6752, Fort Bend County, Texas",1270.0,74.0,22.0,0.0,0.0,0.0,0.0,0.0,1174.0,401.0,479.0,401.0,78.0,26750.0,0,73.0,63.0,0,14719.3110067,7653116.4845
48,157,675200,2,"Block Group 2, Census Tract 6752, Fort Bend County, Texas",1680.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,468.0,548.0,468.0,80.0,45833.0,0,88.0,86.0,0,12869.9848427,7701530.34411
48,157,675200,3,"Block Group 3, Census Tract 6752, Fort Bend County, Texas",2569.0,769.0,203.0,0.0,4.0,0.0,0.0,0.0,1593.0,871.0,892.0,871.0,21.0,51783.0,0,216.0,276.0,0,17475.855426,13311624.8235
48,157,675200,4,"Block Group 4, Census Tract 6752, Fort Bend County, Texas",536.0,355.0,0.0,4.0,0.0,0.0,0.0,9.0,168.0,231.0,238.0,231.0,7.0,46587.0,0,26.0,145.0,0,32027.4882881,36581212.0765
48,157,675300,1,"Block Group 1, Census Tract 6753, Fort Bend County, Texas",1593.0,718.0,1.0,0.0,0.0,0.0,0.0,0.0,874.0,598.0,652.0,598.0,54.0,42667.0,0,129.0,317.0,0,13498.8953659,11459095.6173
48,157,675300,2,"Block Group 2, Census Tract 6753, Fort Bend County, Texas",2679.0,1208.0,17.0,0.0,0.0,0.0,0.0,24.0,1430.0,753.0,753.0,753.0,0.0,45827.0,0,252.0,323.0,0,19275.8699341,21197678.5858
48,157,675300,3,"Block Group 3, Census Tract 6753, Fort Bend County, Texas",781.0,2.0,697.0,0.0,1.0,0.0,0.0,15.0,66.0,217.0,263.0,217.0,46.0,21322.0,0,28.0,247.0,0,20331.4834088,13158869.3625
48,157,675300,4,"Block Group 4, Census Tract 6753, Fort Bend County, Texas",2066.0,149.0,11.0,0.0,11.0,0.0,0.0,15.0,1880.0,482.0,625.0,482.0,143.0,44886.0,0,235.0,121.0,0,36635.8687501,55945705.3586
48,157,675400,1,"Block Group 1, Census Tract 6754, Fort Bend County, Texas",3264.0,806.0,110.0,0.0,0.0,0.0,0.0,0.0,2348.0,1010.0,1135.0,1010.0,125.0,44280.0,0,339.0,252.0,0,187023.950043,805482517.485
48,157,675400,2,"Block Group 2, Census Tract 6754, Fort Bend County, Texas",4204.0,1969.0,403.0,0.0,40.0,0.0,0.0,93.0,1699.0,1309.0,1365.0,1309.0,56.0,52178.0,0,471.0,495.0,0,126238.621405,736567522.207
48,157,675500,1,"Block Group 1, Census Tract 6755, Fort Bend County, Texas",9651.0,4261.0,1853.0,0.0,389.0,0.0,20.0,174.0,2954.0,3035.0,3303.0,3035.0,268.0,112841.0,0,715.0,752.0,0,324510.398544,2820405178.76
48,157,675500,2,"Block Group 2, Census Tract 6755, Fort Bend County, Texas",4634.0,915.0,505.0,0.0,65.0,0.0,0.0,0.0,3149.0,1417.0,1535.0,1417.0,118.0,58865.0,0,399.0,212.0,0,89802.3661312,410672490.37
48,157,675600,1,"Block Group 1, Census Tract 6756, Fort Bend County, Texas",3736.0,2623.0,13.0,0.0,0.0,0.0,0.0,0.0,1100.0,1271.0,1292.0,1271.0,21.0,75707.0,0,196.0,482.0,0,151989.176802,1090221333.96
48,157,675600,2,"Block Group 2, Census Tract 6756, Fort Bend County, Texas",2436.0,1180.0,0.0,16.0,0.0,0.0,0.0,0.0,1240.0,743.0,835.0,743.0,92.0,64303.0,0,163.0,209.0,0,239882.500904,1840599651.62
48,157,675700,1,"Block Group 1, Census Tract 6757, Fort Bend County, Texas",1789.0,960.0,426.0,0.0,0.0,0.0,0.0,20.0,383.0,680.0,732.0,680.0,52.0,48214.0,0,66.0,285.0,0,50636.000006,159792388.676
48,157,675700,2,"Block Group 2, Census Tract 6757, Fort Bend County, Texas",2889.0,1965.0,92.0,0.0,0.0,0.0,0.0,37.0,795.0,1132.0,1219.0,1132.0,87.0,58438.0,0,199.0,387.0,0,322959.744857,2314407316.4
48,157,675700,3,"Block Group 3, Census Tract 6757, Fort Bend County, Texas",1779.0,1535.0,0.0,32.0,0.0,0.0,0.0,25.0,187.0,594.0,615.0,594.0,21.0,65608.0,0,71.0,271.0,0,34984.1926391,60734005.1232
48,157,675800,1,"Block Group 1, Census Tract 6758, Fort Bend County, Texas",762.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,282.0,323.0,282.0,41.0,64750.0,0,7.0,127.0,0,177501.499601,856780204.586
48,157,675800,2,"Block Group 2, Census Tract 6758, Fort Bend County, Texas",1851.0,660.0,126.0,0.0,0.0,0.0,0.0,0.0,1065.0,594.0,715.0,594.0,121.0,49052.0,0,119.0,310.0,0,345756.005965,2402248729.5
48,157,675800,3,"Block Group 3, Census Tract 6758, Fort Bend County, Texas",619.0,5.0,535.0,0.0,0.0,0.0,0.0,2.0,77.0,334.0,357.0,334.0,23.0,18654.0,0,18.0,202.0,0,93754.1488082,251782285.988
48,201,100000,1,"Block Group 1, Census Tract 1000, Harris County, Texas",2613.0,1032.0,637.0,0.0,85.0,0.0,0.0,59.0,800.0,744.0,1034.0,744.0,290.0,108056.0,145,10.0,152.0,119,19147.1068935,14717963.9861
48,201,100000,2,"Block Group 2, Census Tract 1000, Harris County, Texas",554.0,396.0,32.0,0.0,45.0,0.0,0.0,11.0,70.0,443.0,564.0,443.0,121.0,49943.0,36,0.0,83.0,13,16181.5691769,13100205.5558
48,201,100000,3,"Block Group 3, Census Tract 1000, Harris County, Texas",1199.0,885.0,39.0,0.0,134.0,0.0,0.0,10.0,131.0,834.0,1086.0,834.0,252.0,91324.0,133,50.0,37.0,117,16801.8791916,14030975.4315
48,201,210100,1,"Block Group 1, Census Tract 2101, Harris County, Texas",5799.0,943.0,2818.0,0.0,56.0,9.0,10.0,18.0,1945.0,58.0,70.0,58.0,12.0,170000.0,36,0.0,56.0,27,14983.4048636,7482126.17791
48,201,210400,1,"Block Group 1, Census Tract 2104, Harris County, Texas",1364.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,1311.0,275.0,331.0,275.0,56.0,42644.0,30,140.0,136.0,28,7393.0914298,3211599.67241
48,201,210400,2,"Block Group 2, Census Tract 2104, Harris County, Texas",558.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,507.0,234.0,279.0,234.0,45.0,35714.0,22,22.0,7.0,22,12688.5148433,2642614.76596
48,201,210400,3,"Block Group 3, Census Tract 2104, Harris County, Texas",2023.0,39.0,884.0,9.0,0.0,0.0,0.0,12.0,1079.0,697.0,856.0,697.0,159.0,17048.0,125,175.0,254.0,104,11239.3222938,6189537.31846
48,201,210400,4,"Block Group 4, Census Tract 2104, Harris County, Texas",880.0,166.0,107.0,10.0,0.0,26.0,0.0,0.0,571.0,378.0,416.0,378.0,38.0,21250.0,76,58.0,200.0,61,16223.2625659,7481117.10307
48,201,210500,1,"Block Group 1, Census Tract 2105, Harris County, Texas",1751.0,169.0,83.0,13.0,0.0,0.0,0.0,0.0,1486.0,617.0,642.0,617.0,25.0,34708.0,74,104.0,165.0,54,10972.6290096,6256493.88443
48,201,210500,2,"Block Group 2, Census Tract 2105, Harris County, Texas",2406.0,30.0,479.0,0.0,0.0,0.0,8.0,0.0,1889.0,650.0,693.0,650.0,43.0,31486.0,115,225.0,237.0,99,11776.8573076,7093481.76377
48,201,210500,3,"Block Group 3, Census Tract 2105, Harris County, Texas",1904.0,57.0,621.0,0.0,0.0,0.0,0.0,28.0,1198.0,542.0,588.0,542.0,46.0,28720.0,161,177.0,81.0,122,18322.1666952,9808644.23329
48,201,210600,1,"Block Group 1, Census Tract 2106, Harris County, Texas",765.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,289.0,289.0,289.0,0.0,95737.0,16,30.0,48.0,16,10223.241216,4486969.29138
48,201,210600,2,"Block Group 2, Census Tract 2106, Harris County, Texas",1211.0,292.0,0.0,0.0,0.0,51.0,0.0,11.0,857.0,436.0,612.0,436.0,176.0,53125.0,35,92.0,103.0,32,12561.0539686,6103385.29389
48,201,210600,3,"Block Group 3, Census Tract 2106, Harris County, Texas",1625.0,114.0,22.0,0.0,0.0,0.0,0.0,0.0,1489.0,598.0,695.0,598.0,97.0,33784.0,81,69.0,171.0,77,10466.4511214,6847033.77953
